data,pressao,temp,umidade,ventodir,ventovel,prec,tmin,tmax,urmin,urmax,amplitude_t,wind_chill,heat_index,infarto_agudo_miocardio
2004-05-02,1014.87,20.57,80.33,10.67,3.24,0.0,16.4,26.2,62.0,99.0,9.8,70.07096306416378,70.2890693354675,2.0
2004-05-04,1022.43,18.2,95.0,12.0,15.732000000000001,48.6,17.3,19.0,94.0,97.0,1.6999999999999993,61.73089371303117,60.457565133471974,2.0
2004-05-08,1015.67,19.03,89.0,4.67,1.692,38.1,16.8,22.8,73.0,98.0,6.0,67.72782761267545,65.01914085665592,4.0
2004-05-15,1013.93,14.1,91.67,32.0,12.492,5.0,13.5,14.8,84.0,96.0,1.3000000000000007,52.28543037551348,66.66815644278549,3.0
2004-05-30,1021.8,13.93,79.67,12.0,0.6120000000000001,0.0,9.8,18.6,63.0,96.0,8.8,59.27557528240149,77.17405995780643,3.0
2004-05-31,1023.33,14.73,87.0,7.67,1.548,0.0,12.3,19.5,66.0,99.0,7.199999999999999,59.010933057596716,69.64819789112718,3.0
2004-06-07,1023.1,15.73,83.33,6.0,0.6120000000000001,0.0,14.0,18.4,71.0,90.0,4.399999999999999,62.74572664763628,70.69738055798626,4.0
2004-06-16,1019.5,15.6,73.67,0.0,0.0,0.0,9.6,25.2,51.0,92.0,15.6,73.07972000000001,76.84792792822566,4.0
2004-06-22,1019.5,16.87,82.33,6.0,4.32,0.0,14.8,19.2,76.0,89.0,4.399999999999999,61.43521548854246,69.84473341435847,2.0
2004-07-03,1015.83,18.7,86.0,27.0,3.708,20.6,15.7,24.4,74.0,94.0,8.7,65.773368632501,66.70869131081207,0.0
2004-07-08,1012.27,13.93,83.67,12.33,6.12,8.0,11.6,15.8,68.0,100.0,4.200000000000001,53.9588437215117,74.19773698980114,3.0
2004-07-25,1022.17,15.97,70.0,1.67,1.1880000000000002,0.0,10.1,22.0,49.0,96.0,11.9,62.05684704467211,77.83263504735255,7.0
2004-08-06,1020.5,17.3,87.33,14.0,4.068,0.0,14.2,22.2,78.0,93.0,8.0,62.512410424471334,66.13650551990094,2.0
2004-08-07,1028.97,10.8,80.67,22.67,8.64,17.7,9.2,11.8,60.0,96.0,2.6000000000000014,45.6101646266776,87.30348599313675,3.0
2004-08-12,1027.4,17.0,75.67,9.33,6.48,0.0,13.6,22.8,57.0,93.0,9.2,60.858391882134626,73.50289072067551,4.0
2004-08-20,1015.4,19.2,90.0,15.33,0.7200000000000001,0.1,17.8,21.2,80.0,96.0,3.3999999999999986,69.23330540702827,64.51569787907196,1.0
2004-09-03,1020.5,17.87,91.33,19.67,6.48,0.6000000000000001,15.6,20.4,80.0,98.0,4.799999999999999,62.85855681828933,63.11379235117401,3.0
2004-09-05,1011.3,24.8,67.67,18.0,3.9600000000000004,0.0,18.6,34.6,38.0,86.0,16.0,79.13800459471588,78.40456977460607,3.0
2004-09-26,1014.67,20.73,81.67,15.33,6.372,0.0,19.0,24.0,75.0,91.0,5.0,69.45901490000239,69.89700369229516,1.0
2004-10-01,1019.1,19.4,65.0,15.33,8.28,0.0,14.8,25.2,53.0,80.0,10.4,65.9379133465572,75.33592686332804,4.0
2004-10-12,1012.23,20.53,77.33,12.33,11.268,0.0,16.8,23.8,71.0,84.0,7.0,68.08353609261725,71.38571239749936,1.0
2004-10-29,1017.23,22.47,55.67,7.67,2.8800000000000003,0.0,17.6,29.6,37.0,69.0,12.0,74.32621267490342,76.6349836571662,2.0
2004-10-31,1014.2,22.33,77.0,17.0,12.132000000000001,0.0,20.6,23.8,67.0,83.0,3.1999999999999997,72.32106497619122,73.1984851544959,2.0
2004-11-16,1011.53,24.7,74.0,16.67,6.84,0.0,21.4,28.4,65.0,84.0,7.0,78.52017581842141,78.00098310300386,2.0
2004-11-17,1012.17,22.63,77.67,9.33,2.2680000000000002,10.3,20.6,25.3,51.0,94.0,4.699999999999999,74.90632889299656,73.49097643213096,1.0
2004-11-20,1017.33,19.73,65.67,21.33,8.028,0.0,17.9,22.6,52.0,73.0,4.700000000000003,66.76637931011251,75.00526015894165,1.0
2004-11-22,1017.8,22.77,58.33,10.67,6.84,0.0,17.8,29.1,45.0,69.0,11.3,74.06323592062697,76.55783533613061,3.0
2004-11-30,1014.67,22.7,68.67,12.33,9.72,0.0,20.4,26.4,52.0,82.0,6.0,73.48975303327316,75.26185674314327,2.0
2004-12-04,1010.67,27.47,62.67,24.33,7.2,0.0,24.4,31.0,53.0,75.0,6.600000000000001,84.90504260519009,84.09752872201938,2.0
2004-12-05,1014.17,24.7,77.0,13.67,7.668,0.3,23.0,26.7,66.0,85.0,3.6999999999999993,78.4327231135658,77.86301552190415,6.0
2004-12-06,1010.7,22.97,88.67,15.33,3.492,11.6,21.7,25.2,84.0,96.0,3.5,75.21854597206962,71.57464080201856,5.0
2004-12-07,1010.1,24.53,83.0,13.67,10.08,0.0,22.8,27.2,71.0,90.0,4.399999999999999,77.81126293234212,77.00028332455189,0.0
2004-12-10,1015.9,20.8,76.67,13.67,11.520000000000001,2.4000000000000004,18.2,23.2,66.0,94.0,5.0,68.69774391148741,71.76721129786148,2.0
2004-12-13,1014.37,23.7,63.33,16.67,5.148,0.0,20.0,28.9,43.0,76.0,8.899999999999999,76.47448575207066,76.94982326738818,3.0
2004-12-17,1014.37,24.2,66.33,12.33,7.452,5.2,22.4,27.2,53.0,82.0,4.800000000000001,77.29187522076361,77.43052202840573,1.0
2004-12-20,1011.27,23.03,80.0,27.33,8.892000000000001,3.0,20.4,26.7,62.0,94.0,6.300000000000001,74.37521066783883,73.70868091866303,3.0
2004-12-23,1016.67,22.33,63.33,9.33,19.08,0.0,19.2,25.6,55.0,70.0,6.400000000000002,71.69837593056855,75.74884984216158,5.0
2004-12-28,1013.17,25.37,62.33,9.0,6.588,0.0,22.4,29.4,48.0,71.0,7.0,80.09100870948481,79.42436909387541,3.0
2005-01-09,1010.97,31.43,63.0,19.67,5.4,0.0,26.3,38.6,35.0,84.0,12.3,93.94025310440102,97.91189529101247,2.0
2005-01-10,1008.6,27.1,79.0,15.0,6.84,5.7,24.7,31.6,60.0,92.0,6.900000000000002,84.06248449961663,85.75538822433612,1.0
2005-01-21,1012.1,24.6,55.0,13.67,6.588,0.0,21.8,28.8,42.0,65.0,7.0,78.3183409512165,78.24201917020798,1.0
2005-01-28,1015.4,26.17,57.33,13.67,7.2,0.0,22.4,31.4,43.0,69.0,9.0,81.89020400189865,80.59332032977053,2.0
2005-01-31,1010.87,30.33,58.33,19.67,5.760000000000001,0.0,26.2,36.4,38.0,78.0,10.2,91.46825968160564,91.6148411417814,4.0
2005-02-11,1006.7,25.6,66.33,16.0,5.148,2.6,23.0,27.4,52.0,82.0,4.399999999999999,80.76159393689008,79.999401955817,2.0
2005-02-21,1012.23,26.37,68.0,10.67,9.360000000000001,0.0,24.0,30.7,51.0,80.0,6.699999999999999,82.23509485377767,81.92630790512807,3.0
2005-03-11,1010.2,28.67,58.67,23.0,3.492,0.0,25.5,34.6,34.0,75.0,9.1,87.68940911036525,86.54857469650423,4.0
2005-03-13,1008.37,23.03,86.33,12.33,9.0,60.5,22.1,24.0,78.0,95.0,1.8999999999999984,74.36164450310906,72.31348238648653,3.0
2005-03-21,1010.6,27.77,71.67,12.33,3.8520000000000003,0.0,23.6,35.2,47.0,86.0,11.6,85.70491453519918,86.77792573007015,5.0
2005-03-25,1020.27,22.73,73.67,7.67,3.8520000000000003,0.0,20.1,27.1,58.0,84.0,7.0,74.59278338199653,74.44531805357582,2.0
2005-03-28,1015.93,25.67,70.67,10.67,2.988,0.0,22.5,31.3,49.0,86.0,8.8,81.20508933896755,80.3286258733354,2.0
2005-03-30,1016.57,23.6,87.33,7.67,5.867999999999999,6.5,22.0,24.8,78.0,92.0,2.8000000000000007,76.12650031983767,73.6544983697498,2.0
2005-04-03,1014.83,21.1,82.33,18.0,0.9720000000000001,4.3,18.4,22.6,66.0,93.0,4.200000000000003,72.62706410544564,70.02585204887757,1.0
2005-04-29,1020.33,17.33,84.0,13.67,2.7720000000000002,0.0,14.2,21.8,69.0,98.0,7.600000000000001,63.319141153617466,68.3607344968199,3.0
2005-05-10,1015.8,19.93,88.33,6.33,4.428,24.0,17.1,23.1,73.0,98.0,6.0,68.20508041237858,66.08498935294533,3.0
2005-05-13,1013.07,23.37,84.67,3.0,3.6,5.8,19.8,30.2,59.0,98.0,10.4,76.06595355717427,73.5386354883248,2.0
2005-05-17,1013.17,19.13,89.67,16.67,1.332,1.9,16.8,20.6,87.0,93.0,3.8000000000000007,68.2764156026905,64.66959705496313,3.0
2005-05-20,1007.17,19.73,88.0,18.0,0.7200000000000001,9.1,18.6,22.0,82.0,97.0,3.3999999999999986,70.26636999929272,66.07810466104314,2.0
2005-05-23,1014.73,12.63,69.0,15.0,1.9080000000000001,0.0,7.5,18.8,45.0,93.0,11.3,54.17785093736529,87.21631732699512,1.0
2005-05-26,1020.1,13.73,78.0,25.67,1.548,0.0,10.2,18.2,62.0,91.0,8.0,56.95355096109708,78.85275688282724,4.0
2005-05-31,1022.13,20.1,88.0,3.0,0.9720000000000001,0.0,17.4,24.1,76.0,95.0,6.700000000000003,70.63703587720391,66.42993714745211,3.0
2005-06-02,1017.87,23.23,77.67,16.67,0.9720000000000001,0.0,18.2,29.1,53.0,94.0,10.900000000000002,76.86582423160053,74.52953638274545,2.0
2005-06-10,1017.03,19.37,85.33,16.67,2.16,0.0,15.5,24.0,69.0,95.0,8.5,68.07867526737014,67.27995696633782,2.0
2005-06-25,1021.3,14.43,84.0,6.0,1.1880000000000002,0.0,10.2,20.3,65.0,97.0,10.1,58.94842142045433,72.72772040368582,2.0
2005-07-10,1028.3,16.53,77.67,16.67,1.548,0.0,11.6,22.8,53.0,93.0,11.2,62.71422083129611,73.07469955406299,4.0
2005-07-11,1026.17,17.13,77.67,6.0,0.36000000000000004,0.0,12.4,23.0,53.0,95.0,10.6,66.2055120897576,72.29670739366034,6.0
2005-07-12,1024.83,17.2,77.33,1.67,1.548,0.0,11.2,23.0,57.0,97.0,11.8,64.09266683595087,72.39894894288241,4.0
2005-07-17,1010.7,15.87,86.0,29.0,9.107999999999999,11.1,13.2,18.6,75.0,93.0,5.400000000000002,57.41398692918287,68.51653217655408,5.0
2005-07-27,1025.03,12.57,80.33,0.0,0.0,0.0,8.2,18.7,58.0,96.0,10.5,69.690059,80.81183856779626,2.0
2005-08-05,1017.07,23.5,59.67,22.67,5.292,0.0,18.5,30.4,38.0,72.0,11.9,75.99713609935588,76.99272502825218,2.0
2005-08-08,1030.2,10.3,78.67,19.67,3.24,13.5,8.3,12.6,66.0,92.0,4.299999999999999,47.73233655254276,91.00885069318205,2.0
2005-08-12,1022.23,15.67,78.67,7.67,4.32,0.0,13.6,19.0,63.0,87.0,5.4,58.76533876827016,73.89643114499574,2.0
2005-08-22,1014.07,20.13,85.67,4.67,1.548,16.8,17.6,25.0,67.0,96.0,7.399999999999999,70.12079637869485,67.61483479161993,4.0
2005-09-10,1010.63,20.07,77.33,21.33,5.508,3.4,17.0,23.8,69.0,83.0,6.800000000000001,68.17732981059771,71.19939281145226,3.0
2005-09-11,1015.1,14.87,85.67,18.33,7.308,66.7,12.0,19.8,77.0,95.0,7.800000000000001,55.644758561075925,70.46577728368622,5.0
2005-09-17,1024.6,16.0,78.67,17.0,8.748000000000001,0.0,14.0,17.9,69.0,89.0,3.899999999999999,57.82311001470582,73.31721667791047,6.0
2005-09-18,1020.37,15.93,81.33,10.67,8.892000000000001,2.1,14.8,18.2,74.0,89.0,3.3999999999999986,57.61680886469995,71.7492832158866,3.0
2005-09-19,1016.6,17.07,88.33,24.33,7.812,12.6,15.4,19.8,76.0,98.0,4.4,60.60321299079343,65.54913799205886,2.0
2005-09-23,1013.63,23.0,73.33,13.67,8.028,0.0,20.2,27.4,59.0,83.0,7.199999999999999,74.41882308762813,74.88265267014505,6.0
2005-09-24,1011.0,20.73,84.33,19.67,7.308,0.5,19.8,21.2,77.0,91.0,1.3999999999999986,69.2515004690816,68.81687791680298,4.0
2005-09-27,1027.17,16.63,69.67,13.67,4.932,0.0,13.0,20.9,51.0,79.0,7.899999999999999,60.615635038091746,76.79349271214441,4.0
2005-10-04,1006.57,20.87,88.0,18.33,4.32,45.1,19.2,22.6,80.0,95.0,3.400000000000002,70.33480455611675,67.40638005816008,2.0
2005-10-05,1013.17,16.33,90.0,26.0,3.708,10.8,14.4,19.6,83.0,97.0,5.200000000000001,60.56366472911398,64.81816758935577,6.0
2005-10-09,1023.93,18.53,89.33,23.0,6.732,2.2,16.8,20.2,81.0,97.0,3.3999999999999986,64.30256063947552,64.6078706933829,1.0
2005-10-15,1020.6,17.53,63.0,11.0,13.788,0.2,16.2,19.8,55.0,72.0,3.6000000000000014,60.38671634797458,77.67546224954378,1.0
2005-10-17,1012.23,18.77,90.33,16.67,6.732,4.0,17.0,21.0,85.0,96.0,4.0,64.85606479680695,64.0500241124459,1.0
2005-10-20,1014.17,23.33,52.33,22.67,3.132,0.0,18.6,30.0,41.0,64.0,11.4,76.10491292093971,77.226425048912,2.0
2005-10-23,1015.53,20.17,79.0,22.67,5.652,0.4,18.9,21.4,69.0,93.0,2.5,68.36370347704649,70.57924113721359,2.0
2005-11-04,1012.13,25.8,70.67,25.67,5.292,0.0,20.5,32.3,50.0,81.0,11.799999999999995,81.1983689769015,80.65602843574598,0.0
2005-11-05,1015.03,19.33,76.67,13.67,10.08,37.8,18.0,20.8,68.0,82.0,2.8000000000000007,65.40665061503032,71.39883003485753,3.0
2005-11-09,1021.9,18.93,66.33,10.67,8.892000000000001,0.0,16.6,21.8,59.0,70.0,5.199999999999999,64.69782371109665,75.26684601571857,2.0
2005-11-12,1014.8,23.33,66.0,19.67,3.9600000000000004,0.0,19.0,28.3,53.0,83.0,9.3,75.88988716817616,76.29052496256051,2.0
2005-11-15,1010.53,26.43,69.33,14.0,6.588,0.0,22.6,31.3,56.0,81.0,8.7,82.53130458450352,82.21565378445678,2.0
2005-11-17,1011.57,20.63,75.0,9.0,8.28,2.4000000000000004,19.5,21.2,72.0,80.0,1.6999999999999993,68.82380378387377,72.2324334830674,2.0
2005-11-18,1008.5,22.67,74.0,15.33,3.132,0.0,19.8,27.6,64.0,87.0,7.800000000000001,74.67309625870311,74.30244811614517,1.0
2005-11-21,1012.47,26.83,51.0,4.67,5.292,0.0,22.0,33.2,27.0,74.0,11.200000000000005,83.52761674380235,81.16927346331701,3.0
2005-11-28,1009.47,26.2,51.0,8.0,7.2,0.0,22.0,32.2,33.0,64.0,10.200000000000005,81.95977720043614,80.16985046915197,3.0
2005-11-29,1007.97,28.13,54.67,24.33,5.04,0.0,23.6,34.6,32.0,71.0,11.0,86.47233971294872,84.30223787313807,4.0
2005-12-07,1013.1,20.7,56.67,14.0,6.84,0.7,18.0,24.5,48.0,64.0,6.5,69.28299468309608,76.41456240447015,3.0
2005-12-09,1011.23,27.2,65.0,15.33,4.212,0.0,25.6,30.0,61.0,68.0,4.399999999999999,84.42502707854956,83.75229384323201,2.0
2005-12-10,1014.6,23.4,70.33,18.33,8.892000000000001,5.1,23.0,24.0,55.0,83.0,1.0,75.24853583222774,75.89016432583622,2.0
2005-12-15,1010.33,25.37,64.33,12.33,11.520000000000001,0.0,21.2,30.1,51.0,78.0,8.900000000000002,79.72450874307911,79.47448080760182,4.0
2005-12-24,1012.23,23.17,83.67,21.33,3.132,9.2,22.7,24.0,81.0,87.0,1.3000000000000007,75.7578058513066,73.25251145062721,4.0
2005-12-25,1018.77,21.73,60.0,18.33,6.12,0.1,20.1,24.8,42.0,74.0,4.699999999999999,71.80754275009804,75.95718947749978,1.0
2006-01-13,1014.47,29.87,65.0,21.33,6.84,0.0,28.1,31.5,62.0,69.0,3.3999999999999986,90.45923243582939,92.4863931150251,3.0
2006-01-16,1009.77,32.03,59.67,24.33,4.428,0.0,30.1,35.8,52.0,64.0,5.699999999999996,95.17932358986486,98.68011646429605,3.0
2006-01-21,1010.5,27.47,71.67,16.67,7.308,0.0,26.4,28.6,67.0,75.0,2.200000000000003,84.90157563289702,85.73803065560247,0.0
2006-01-25,1008.37,26.53,81.33,34.67,7.452,4.5,24.0,29.4,69.0,95.0,5.399999999999999,82.71083112432214,83.87404757518833,1.0
2006-02-06,1008.13,27.53,70.67,13.67,2.988,0.0,26.4,29.2,69.0,72.0,2.8000000000000007,85.22554657312213,85.74340971633013,2.0
2006-02-16,1012.03,24.47,84.33,4.67,2.52,2.8000000000000003,24.2,25.0,79.0,92.0,0.8000000000000007,78.72931681702377,76.70230514342072,3.0
2006-02-20,1015.17,24.67,81.0,10.67,6.12,1.4,22.5,27.3,66.0,90.0,4.800000000000001,78.53512930702674,77.55714358275006,3.0
2006-02-24,1003.47,24.97,77.0,16.67,7.668,26.0,22.2,28.9,59.0,96.0,6.699999999999999,79.06216412824253,78.56988317649933,4.0
2006-03-01,1011.0,27.07,67.33,14.0,4.788,0.0,23.9,31.9,52.0,79.0,8.0,84.09959757967381,83.7462891672183,2.0
2006-03-03,1012.33,26.93,82.33,21.0,3.3480000000000003,0.3999999999999999,24.8,30.6,69.0,89.0,5.800000000000001,83.8950853982627,85.63630341047657,1.0
2006-03-13,1012.3,26.6,64.67,21.33,3.9600000000000004,0.0,23.6,31.9,46.0,80.0,8.299999999999997,83.1152912394584,82.16436769622786,1.0
2006-03-30,1015.73,20.27,63.0,7.67,1.692,0.0,17.8,24.8,47.0,73.0,7.0,70.295664940449,75.45510208383816,5.0
2006-04-02,1019.83,23.8,76.0,10.67,5.508,0.0,22.0,27.2,60.0,84.0,5.199999999999999,76.6397425023221,75.88829857315204,4.0
2006-04-08,1013.97,24.2,78.67,7.67,2.7720000000000002,0.0,21.7,28.5,58.0,90.0,6.800000000000001,78.08339699364404,76.4905703827284,2.0
2006-04-15,1015.13,20.33,81.67,26.0,4.212,0.1,20.0,21.0,73.0,89.0,1.0,69.17070532074379,69.57495426618745,3.0
2006-04-20,1019.1,21.37,65.0,10.67,4.068,0.0,18.4,26.7,46.0,77.0,8.3,71.52465361482072,75.05688365803306,1.0
2006-04-24,1021.43,19.5,64.0,10.67,0.36000000000000004,0.1,14.8,26.0,34.0,87.0,11.2,70.61844985451538,75.53337818190002,2.0
2006-04-25,1014.47,20.63,70.33,12.33,1.1880000000000002,0.1,16.7,26.2,59.0,86.0,9.5,71.46286224522723,73.64505703832903,1.0
2006-04-26,1016.3,19.4,85.0,28.67,3.132,0.5,17.8,21.6,75.0,92.0,3.8000000000000007,67.57909552307618,67.46816753404806,3.0
2006-04-28,1017.7,20.27,73.0,18.0,1.548,0.1,16.3,25.5,50.0,94.0,9.2,70.40882987220479,72.78161976831419,2.0
2006-05-03,1018.47,16.4,80.33,25.67,11.772,5.2,14.1,20.8,60.0,94.0,6.700000000000001,58.026042101619886,71.68477712071937,1.0
2006-05-04,1019.3,16.57,73.33,25.67,6.48,0.0,13.2,19.7,56.0,86.0,6.5,59.86980461483975,75.27365075949683,3.0
2006-05-05,1020.93,16.17,77.0,13.67,3.708,0.0,11.8,20.6,59.0,93.0,8.8,60.21195476095285,74.00926308799998,6.0
2006-05-16,1021.57,18.1,74.67,7.67,3.708,0.0,14.1,23.6,49.0,88.0,9.500000000000002,64.4544562518967,72.83246478794467,1.0
2006-05-28,1018.1,18.6,80.67,19.67,3.132,1.0,15.0,20.6,63.0,93.0,5.600000000000001,65.84356017491058,69.6640232963849,0.0
2006-06-03,1018.5,17.33,76.0,9.33,6.372,0.0,16.0,19.6,67.0,83.0,3.6000000000000014,61.653055805859886,72.9390233306102,3.0
2006-06-13,1021.33,14.77,80.0,15.33,2.52,0.0,9.1,23.8,56.0,96.0,14.7,58.034393798196376,74.87539838025643,3.0
2006-06-16,1024.63,14.73,80.33,16.67,2.052,0.1,12.2,17.2,64.0,89.0,5.0,58.40685676921566,74.74086417276129,4.0
2006-06-20,1013.73,21.73,71.67,0.0,0.0,0.0,18.9,27.1,53.0,84.0,8.200000000000003,79.937351,73.81723295240701,5.0
2006-06-22,1021.2,15.23,87.0,22.67,1.08,1.2,11.8,20.9,69.0,97.0,9.099999999999998,60.74634822184346,68.72497558957505,5.0
2006-06-23,1023.0,16.53,81.67,7.67,1.692,0.0,14.8,19.7,61.0,93.0,4.899999999999999,62.55073622603525,70.66473175893813,3.0
2006-07-09,1012.07,18.6,71.33,28.67,15.588000000000001,6.2,16.3,21.4,59.0,79.0,5.099999999999998,62.74266234674033,73.83264215204949,3.0
2006-07-15,1021.83,15.63,94.67,10.67,13.428,7.1,15.2,16.5,93.0,97.0,1.3000000000000007,55.803980851553895,61.350239935272384,4.0
2006-07-17,1023.5,19.3,88.0,9.0,1.8,2.1,16.3,23.6,70.0,98.0,7.300000000000001,68.19808737165363,65.76493748434793,3.0
2006-07-21,1017.2,20.03,75.0,12.0,1.1880000000000002,0.1,15.1,27.2,48.0,89.0,12.1,70.25178732670082,72.06137842075074,3.0
2006-07-31,1028.8,8.67,70.33,24.33,1.9080000000000001,0.0,5.0,12.4,56.0,87.0,7.4,45.90415714556897,103.75639973864816,6.0
2006-08-01,1029.67,9.27,79.33,6.0,2.988,0.0,5.8,13.6,60.0,94.0,7.8,45.755896521690744,95.46298500630623,3.0
2006-08-04,1019.97,16.53,83.33,9.33,2.16,0.0,13.4,21.9,68.0,96.0,8.499999999999998,62.08975629154678,69.57307163365024,4.0
2006-08-07,1014.03,20.43,82.67,16.67,5.508,0.2,14.8,30.7,53.0,98.0,15.9,68.99407741623332,69.22879371422626,4.0
2006-08-08,1011.63,21.97,76.67,12.33,5.867999999999999,0.0,20.9,23.0,69.0,89.0,2.1000000000000014,72.4093628201363,72.81771500163089,3.0
2006-08-17,1022.9,13.4,87.0,10.67,4.212,1.0,12.2,15.6,79.0,92.0,3.4000000000000004,53.78315804540262,72.77426716585606,5.0
2006-08-24,1019.17,17.9,64.0,13.67,0.9720000000000001,0.0,12.6,26.1,38.0,81.0,13.500000000000002,66.25897377507208,76.92614025831614,5.0
2006-08-28,1020.0,12.9,63.33,21.33,10.188,0.0,9.9,15.1,46.0,75.0,5.199999999999999,50.033752695268866,88.26970397728265,7.0
2006-08-31,1019.23,17.63,73.67,9.33,5.508,3.8,13.6,23.4,59.0,88.0,9.8,62.64159603906756,73.7191019006699,1.0
2006-09-01,1011.4,17.67,83.0,15.33,4.932,0.0,14.5,20.3,73.0,92.0,5.800000000000001,62.95417596394281,68.75771128635341,2.0
2006-09-03,1014.2,11.87,66.33,30.33,19.332,0.1,9.8,14.0,47.0,83.0,4.199999999999999,45.27216390540859,90.95736582158928,4.0
2006-09-04,1022.43,9.87,59.67,29.0,11.268,0.0,7.3,11.3,33.0,89.0,4.000000000000001,42.41119574571105,100.46399328567688,4.0
2006-09-05,1022.67,10.1,57.33,22.67,6.372,0.0,6.8,13.9,48.0,74.0,7.1000000000000005,45.05391337919805,99.55394276532017,3.0
2006-09-06,1029.73,11.27,71.67,19.67,8.028,0.0,8.5,16.3,56.0,80.0,7.800000000000001,46.968313757273975,91.07698611821054,1.0
2006-09-08,1017.03,17.67,72.0,12.0,3.8520000000000003,0.0,14.2,24.2,58.0,80.0,10.0,63.43655647024945,74.40130345051455,4.0
2006-09-09,1014.87,19.0,87.0,15.33,1.9080000000000001,24.5,17.3,21.7,69.0,96.0,4.399999999999999,67.48679776911848,66.19725361360008,6.0
2006-09-13,1015.77,15.1,86.33,15.33,9.612,8.700000000000001,14.7,15.4,79.0,91.0,0.7000000000000011,55.44634524135346,69.49838840522499,5.0
2006-09-14,1009.13,17.67,90.33,23.0,5.292,0.7999999999999999,16.0,20.1,82.0,96.0,4.100000000000001,62.81314145757722,63.85446059922731,1.0
2006-09-16,1022.17,16.2,67.67,9.33,4.068,0.2,13.8,19.8,39.0,94.0,6.0,60.0766690216742,78.32707816981429,2.0
2006-09-19,1016.4,20.5,72.33,10.67,5.760000000000001,0.0,17.0,26.5,49.0,88.0,9.5,69.08530451864917,73.03577794637698,7.0
2006-09-26,1024.1,17.37,57.0,10.67,9.107999999999999,0.0,13.9,22.4,45.0,71.0,8.499999999999998,60.96166028264435,79.20279833241906,4.0
2006-09-29,1021.9,18.43,68.67,14.0,9.828,0.0,16.5,21.2,53.0,85.0,4.699999999999999,63.31219617713894,74.92055699518878,3.0
2006-10-02,1014.77,22.13,74.33,9.33,4.32,0.0,19.8,25.8,59.0,83.0,6.0,73.13817511240265,73.57227977460795,6.0
2006-10-05,1010.5,21.37,88.0,23.0,3.3480000000000003,3.6,20.8,21.8,85.0,93.0,1.0,71.77044320378315,68.2171249101841,1.0
2006-10-11,1012.8,24.0,77.67,18.33,2.2680000000000002,17.0,20.0,27.4,66.0,93.0,7.399999999999999,77.8059797544945,76.12414198356339,0.0
2006-10-15,1012.13,21.47,87.67,15.33,7.920000000000001,8.8,20.6,22.2,84.0,93.0,1.599999999999998,70.85738917076088,68.52562720135448,2.0
2006-10-17,1019.8,19.5,65.33,12.33,14.868,0.0,16.4,23.0,53.0,78.0,6.600000000000001,65.06598135459839,75.19697882647127,2.0
2006-10-19,1016.9,18.37,77.0,14.0,10.188,0.0,17.8,19.2,72.0,84.0,1.3999999999999986,63.094276532104246,71.57512168561277,0.0
2006-11-10,1015.13,20.83,51.67,23.0,7.5600000000000005,0.0,17.2,26.9,26.0,68.0,9.7,69.43231628752369,76.89062261054715,0.0
2006-11-14,1015.13,24.93,54.33,6.33,5.04,0.0,20.9,31.2,38.0,72.0,10.3,79.26427609723734,78.61666184791402,4.0
2006-11-21,1015.3,22.9,64.33,12.33,7.308,0.0,17.8,29.1,48.0,80.0,11.3,74.29017452033968,76.04127817132292,4.0
2006-12-11,1013.0,26.53,71.0,13.67,7.668,0.0,22.4,30.8,55.0,87.0,8.400000000000002,82.69893443526374,82.67347479745797,2.0
2006-12-15,1010.07,29.6,68.33,14.0,4.680000000000001,6.5,26.2,34.4,51.0,81.0,8.2,89.77126133448144,92.70259446465504,2.0
2006-12-19,1008.4,27.97,78.33,4.67,0.8280000000000001,1.0,24.7,32.7,61.0,90.0,8.000000000000004,86.31424857897204,89.1913276223256,0.0
2006-12-24,1007.23,26.0,76.0,20.0,7.308,39.4,24.8,27.0,70.0,80.0,2.1999999999999997,81.48828030785123,81.52934941680006,4.0
2006-12-26,1010.57,24.97,70.0,24.33,7.092,5.8,23.1,28.4,48.0,91.0,5.299999999999997,79.11803523229531,78.70649731424078,5.0
2006-12-30,1015.33,29.17,64.33,13.0,3.708,0.0,24.7,34.6,50.0,80.0,9.900000000000002,88.78838967404616,89.69470571510064,2.0
2007-01-07,1015.83,25.9,62.33,12.33,5.652,0.0,23.1,29.2,50.0,72.0,6.099999999999998,81.39086991827314,80.42209766448909,4.0
2007-01-19,1010.9,27.07,70.33,19.67,4.32,0.0,23.6,33.0,51.0,85.0,9.4,84.12916761085691,84.20490816613803,3.0
2007-01-21,1018.67,22.03,74.33,12.33,4.572,0.9,19.6,25.5,55.0,87.0,5.899999999999999,72.84864203868528,73.46408772658185,1.0
2007-01-28,1009.23,26.7,81.0,15.33,7.092,10.4,25.3,28.6,75.0,88.0,3.3000000000000007,83.12507390126694,84.49663283579196,2.0
2007-02-13,1014.43,25.2,59.67,9.33,6.732,0.0,21.2,30.2,48.0,69.0,9.0,79.6853636786445,79.08050457024385,3.0
2007-02-14,1011.2,25.2,66.67,21.33,4.212,0.0,22.6,30.0,52.0,77.0,7.399999999999999,79.98417649403552,79.18330777128017,0.0
2007-02-16,1007.97,28.37,61.0,17.0,3.3480000000000003,0.0,24.0,34.5,43.0,77.0,10.5,87.03528049899121,86.24861998918516,4.0
2007-02-24,1013.3,24.47,91.0,12.0,1.548,37.7,22.8,26.8,81.0,97.0,4.0,79.04983467750333,76.03084034152498,3.0
