data,obito,tmin_3h,tmin,temp,tmax_3h,tmax,amplitude_t_3h,amplitude_t,urmin,umidade,urmax,prec,pressao,ventodir,ventovel
2019-12-15,3,24.5,21.8,28.83,33.8,34.6,9.299999999999997,12.8,48.0,63.0,78.0,0.0,1008.7,19.67,2.0
2019-12-16,3,23.4,21.4,25.07,27.4,27.6,4.0,6.200000000000003,55.0,70.67,81.0,8.0,1007.87,30.0,2.57
2019-12-17,11,21.4,19.4,24.67,28.1,28.3,6.700000000000003,8.900000000000002,51.0,68.0,81.0,0.1,1012.27,14.0,2.4
2019-12-18,6,21.5,17.0,24.57,28.1,28.5,6.600000000000001,11.5,48.0,60.0,70.0,0.0,1015.97,12.33,3.2
2019-12-19,5,21.5,17.8,26.37,32.2,32.4,10.700000000000003,14.599999999999998,45.0,58.0,72.0,0.0,1014.9,9.33,2.63
2019-12-20,3,23.2,20.9,29.07,35.6,35.6,12.400000000000002,14.700000000000003,45.0,57.67,76.0,0.0,1010.03,21.33,2.27
2019-12-21,7,24.9,23.9,27.0,29.7,29.7,4.800000000000001,5.800000000000001,56.0,71.0,83.0,4.3,1004.83,21.0,3.3
2019-12-22,8,21.1,18.0,23.73,25.9,26.6,4.799999999999997,8.600000000000001,39.0,55.0,66.0,0.0,1010.63,27.0,2.8
2019-12-23,8,21.9,16.7,24.37,29.1,30.1,7.200000000000003,13.400000000000002,35.0,52.0,64.0,0.0,1013.67,28.67,2.27
2019-12-24,6,22.7,16.0,27.17,34.1,34.3,11.400000000000002,18.299999999999997,32.0,46.67,54.0,0.0,1012.53,21.33,1.7
2019-12-25,2,24.1,19.6,29.5,36.3,37.2,12.199999999999996,17.6,29.0,50.33,65.0,0.0,1010.33,24.33,2.47
2019-12-26,7,29.1,23.0,31.77,35.4,35.4,6.299999999999997,12.399999999999999,49.0,54.0,58.0,0.0,1012.27,12.33,2.33
2019-12-27,5,26.8,22.8,31.27,37.8,38.8,10.999999999999996,15.999999999999996,40.0,59.33,73.0,0.0,1013.77,12.33,2.43
2019-12-28,2,25.6,22.2,31.0,38.6,39.0,13.0,16.8,32.0,56.0,75.0,0.0,1012.8,27.33,2.53
2019-12-29,6,28.2,22.7,31.27,37.3,38.3,9.099999999999998,15.599999999999998,32.0,58.67,74.0,0.0,1011.6,22.67,2.3
2019-12-30,4,28.7,22.7,30.73,34.3,36.4,5.599999999999998,13.7,35.0,50.0,72.0,0.0,1009.83,18.33,2.37
2019-12-31,5,27.3,22.5,31.87,38.6,40.3,11.3,17.799999999999997,34.0,59.0,78.0,0.0,1005.9,25.67,1.67
2020-01-01,2,25.3,24.4,28.7,31.8,34.4,6.5,10.0,59.0,72.33,88.0,1.3,1005.37,18.33,2.57
2020-01-02,5,24.6,21.6,25.27,26.4,27.8,1.7999999999999972,6.199999999999999,67.0,74.0,81.0,1.2,1010.93,18.0,3.7
2020-01-03,4,22.6,19.6,24.87,27.0,27.9,4.399999999999999,8.299999999999997,57.0,66.0,76.0,0.4,1016.47,14.0,3.77
2020-01-04,5,22.0,20.5,24.97,28.3,29.1,6.300000000000001,8.600000000000001,56.0,69.0,81.0,0.1,1014.6,14.0,4.07
2020-01-05,3,22.6,19.5,27.33,32.6,32.6,10.0,13.100000000000001,46.0,63.33,80.0,0.0,1008.5,9.33,1.8
2020-01-06,8,24.8,21.2,28.53,31.8,36.2,7.0,15.000000000000004,44.0,57.67,75.0,0.0,1003.6,27.33,3.57
2020-01-07,4,26.5,23.2,28.63,31.6,31.6,5.100000000000001,8.400000000000002,58.0,68.67,75.0,0.1,1006.67,21.0,2.37
2020-01-08,6,24.8,20.5,27.6,31.2,31.7,6.399999999999999,11.2,49.0,59.0,68.0,0.0,1010.63,14.0,2.8
2020-01-09,3,24.4,21.4,30.53,37.6,37.7,13.200000000000003,16.300000000000004,38.0,56.67,71.0,0.0,1008.7,24.33,1.57
2020-01-10,5,27.8,22.6,31.13,35.0,36.8,7.199999999999999,14.199999999999996,51.0,64.67,81.0,0.6,1007.77,23.0,2.2
2020-01-11,8,22.8,22.1,26.9,31.3,31.8,8.5,9.7,59.0,79.33,97.0,20.5,1010.43,16.67,1.3
2020-01-12,8,26.1,22.3,28.8,32.5,32.7,6.399999999999999,10.400000000000002,43.0,66.0,85.0,0.0,1013.67,9.33,1.43
2020-01-13,2,26.2,20.6,28.07,30.8,31.6,4.600000000000001,11.0,53.0,60.67,70.0,0.0,1016.33,14.0,2.77
2020-01-14,7,22.6,20.0,28.4,35.0,35.0,12.399999999999999,15.0,48.0,61.33,75.0,0.0,1013.4,15.33,2.13
2020-01-15,6,26.0,23.8,29.87,33.4,35.0,7.399999999999999,11.2,51.0,61.33,78.0,0.0,1007.53,27.33,3.5
2020-01-16,3,22.6,20.3,23.9,24.6,25.4,2.0,5.099999999999998,45.0,72.67,93.0,17.8,1013.33,19.67,3.67
2020-01-17,4,20.3,14.3,22.83,26.8,27.1,6.5,12.8,46.0,58.67,66.0,0.0,1020.97,9.33,1.5
2020-01-18,5,20.8,16.5,24.93,30.6,30.8,9.8,14.3,48.0,59.67,69.0,0.0,1019.0,10.67,1.8
2020-01-19,3,23.0,19.1,27.33,33.8,34.4,10.799999999999997,15.299999999999997,53.0,65.67,77.0,0.0,1015.2,21.33,1.47
2020-01-20,5,25.5,21.7,29.43,35.2,35.6,9.700000000000003,13.900000000000002,51.0,62.67,74.0,0.0,1011.43,13.67,2.2
2020-01-21,10,26.4,22.0,28.0,30.4,31.0,4.0,9.0,62.0,72.67,78.0,0.0,1008.73,17.0,2.3
2020-01-22,6,22.2,21.6,24.87,28.8,29.4,6.600000000000001,7.799999999999997,54.0,77.67,93.0,6.300000000000001,1010.87,12.33,2.53
2020-01-23,5,22.6,20.6,24.43,26.0,28.2,3.3999999999999986,7.599999999999998,67.0,72.33,80.0,1.4,1013.6,14.0,3.43
2020-01-24,3,22.6,18.9,25.8,29.4,30.4,6.799999999999997,11.5,57.0,68.0,80.0,0.0,1012.7,13.67,3.53
2020-01-25,3,23.0,17.9,25.87,31.2,32.0,8.2,14.100000000000001,41.0,65.33,78.0,0.0,1009.73,24.33,2.1
2020-01-26,4,27.4,21.8,29.73,34.0,34.1,6.600000000000001,12.3,44.0,55.33,67.0,0.0,1009.4,28.67,1.57
2020-01-27,3,24.6,24.1,25.87,27.0,33.2,2.3999999999999986,9.100000000000001,75.0,81.0,93.0,13.0,1009.57,22.67,1.87
2020-01-28,8,24.4,20.6,26.37,29.6,30.6,5.200000000000003,10.0,57.0,70.67,80.0,1.8,1012.5,15.33,2.57
2020-01-29,6,23.9,22.1,24.43,24.8,27.5,0.9000000000000021,5.399999999999999,77.0,80.67,85.0,2.0,1010.2,19.67,1.53
2020-01-30,1,24.8,22.5,26.4,27.8,28.5,3.0,6.0,71.0,75.67,82.0,1.8,1008.8,27.33,2.1
2020-01-31,10,24.7,22.1,26.3,28.8,30.3,4.100000000000001,8.2,68.0,80.33,87.0,4.5,1010.57,23.0,1.43
2020-02-01,3,23.1,20.6,26.3,29.9,30.1,6.799999999999997,9.5,61.0,73.67,88.0,2.2,1014.6,11.0,1.97
2020-02-02,7,23.5,20.0,27.57,32.4,33.0,8.899999999999999,13.0,57.0,66.0,77.0,0.0,1014.1,10.67,2.4
2020-02-03,3,24.4,22.2,26.93,31.4,31.4,7.0,9.2,56.0,73.0,82.0,0.2,1015.2,14.0,3.13
2020-02-04,3,24.6,21.8,27.9,32.3,33.0,7.699999999999996,11.2,50.0,66.67,78.0,0.0,1015.93,9.0,2.8
2020-02-05,11,24.6,22.7,28.9,33.8,35.4,9.199999999999996,12.7,63.0,74.33,81.0,0.0,1013.9,9.33,3.37
2020-02-06,5,25.7,22.5,30.1,35.7,36.8,10.000000000000004,14.299999999999997,47.0,62.67,77.0,0.0,1013.4,12.33,2.43
2020-02-07,6,26.4,24.1,30.33,34.7,35.0,8.300000000000004,10.899999999999999,40.0,63.67,83.0,0.0,1012.87,12.33,2.17
2020-02-08,7,26.7,24.0,30.43,35.0,36.4,8.3,12.399999999999999,46.0,62.33,79.0,0.0,1009.97,24.33,2.1
2020-02-09,8,23.2,22.8,25.13,27.2,27.8,4.0,5.0,63.0,83.67,95.0,30.400000000000002,1012.0,25.67,2.27
2020-02-10,3,23.0,18.1,24.13,26.2,27.3,3.1999999999999993,9.2,62.0,66.67,71.0,0.0,1017.33,13.67,2.47
2020-02-11,7,21.0,18.0,23.67,26.5,27.9,5.5,9.899999999999999,61.0,72.0,81.0,0.0,1018.83,14.0,2.97
2020-02-12,4,22.0,19.1,24.73,28.2,29.5,6.199999999999999,10.399999999999999,58.0,66.33,72.0,0.0,1017.07,12.33,3.13
2020-02-13,6,22.6,19.2,26.97,32.5,32.7,9.899999999999999,13.500000000000004,41.0,59.33,80.0,0.0,1015.27,10.67,2.4
2020-02-14,6,24.0,19.9,26.7,30.7,30.8,6.699999999999999,10.900000000000002,48.0,61.33,73.0,0.0,1012.5,27.33,2.2
2020-02-15,3,26.3,23.6,29.3,34.5,35.4,8.2,11.799999999999997,42.0,61.67,73.0,0.2,1010.13,15.33,1.87
2020-02-16,6,28.7,24.0,31.57,36.5,37.4,7.800000000000001,13.399999999999999,43.0,56.0,68.0,0.0,1009.57,24.33,1.87
2020-02-17,5,28.9,24.4,32.23,37.6,37.8,8.700000000000003,13.399999999999999,47.0,61.0,73.0,0.0,1008.83,30.33,1.77
2020-02-18,1,25.8,24.6,27.73,29.8,34.0,4.0,9.399999999999999,60.0,76.33,94.0,9.6,1006.77,24.33,2.43
2020-02-19,5,25.4,22.3,27.87,31.5,32.4,6.100000000000001,10.099999999999998,50.0,67.0,81.0,0.0,1009.43,24.33,2.23
2020-02-20,6,24.1,19.9,26.23,30.0,30.5,5.899999999999999,10.600000000000001,49.0,67.0,80.0,0.0,1010.63,21.33,1.97
2020-02-21,6,20.2,18.4,22.67,25.0,26.5,4.800000000000001,8.100000000000001,43.0,57.0,70.0,0.0,1015.9,21.33,2.03
2020-02-22,7,17.9,14.7,20.87,24.5,25.4,6.600000000000001,10.7,46.0,58.0,65.0,0.0,1019.73,21.0,2.87
2020-02-23,5,19.4,15.6,22.73,27.3,28.0,7.900000000000002,12.4,48.0,64.33,74.0,0.0,1019.3,14.0,2.1
2020-02-24,2,20.9,17.3,25.77,32.5,34.5,11.600000000000001,17.2,62.0,70.33,75.0,0.0,1012.47,18.33,2.67
2020-02-25,4,22.9,21.7,27.23,33.5,34.0,10.600000000000001,12.3,48.0,69.67,86.0,1.5,1007.73,22.67,2.0
2020-02-26,4,21.2,20.0,23.03,25.0,26.0,3.8000000000000007,6.0,54.0,76.33,93.0,40.6,1009.7,19.67,2.3
2020-02-27,5,20.2,15.3,22.27,26.2,27.9,6.0,12.599999999999998,54.0,67.33,75.0,0.0,1014.8,21.33,1.77
2020-02-28,7,20.8,15.6,23.87,29.8,30.6,9.0,15.000000000000002,44.0,60.67,73.0,0.0,1016.77,21.33,1.1
2020-02-29,11,22.2,16.2,24.93,30.4,30.6,8.2,14.400000000000002,47.0,64.33,75.0,0.0,1018.63,21.33,2.07
2020-12-01,7,21.7,17.8,24.37,27.1,28.0,5.400000000000002,10.2,60.0,68.67,81.0,0.0,1015.7,14.0,2.47
2020-12-02,3,21.1,19.9,26.23,29.9,31.6,8.799999999999997,11.700000000000003,60.0,69.0,80.0,0.0,1010.27,14.0,2.47
2020-12-03,2,21.0,19.8,24.67,29.1,29.1,8.100000000000001,9.3,59.0,78.0,93.0,29.2,1005.13,25.67,2.93
2020-12-04,8,22.3,19.3,25.2,28.4,29.0,6.099999999999998,9.7,51.0,65.0,81.0,0.0,1013.03,11.0,1.2
2020-12-05,10,20.2,19.0,20.8,21.2,21.8,1.0,2.8000000000000007,60.0,65.67,69.0,0.0,1020.87,14.0,2.13
2020-12-06,5,19.0,16.6,19.13,19.3,21.2,0.3000000000000007,4.599999999999998,71.0,77.67,85.0,0.0,1020.67,12.33,2.13
2020-12-07,5,18.0,17.5,21.9,25.3,25.8,7.300000000000001,8.3,61.0,77.67,95.0,3.5999999999999996,1015.9,10.67,1.83
2020-12-08,3,21.0,16.8,23.57,28.0,28.1,7.0,11.3,58.0,74.0,88.0,0.0,1014.17,27.33,1.2
2020-12-09,6,22.2,19.4,24.33,27.4,28.6,5.199999999999999,9.200000000000003,63.0,74.67,83.0,0.0,1014.8,14.0,1.67
2020-12-10,2,22.0,18.0,26.4,32.5,32.9,10.5,14.899999999999999,38.0,62.0,79.0,0.0,1013.27,15.0,1.17
2020-12-11,5,22.5,20.5,29.4,37.3,37.9,14.799999999999997,17.4,37.0,59.0,83.0,0.0,1008.63,24.33,2.5
2020-12-12,10,25.5,24.5,28.37,30.5,31.2,5.0,6.699999999999999,52.0,59.33,66.0,1.1,1010.17,18.33,1.83
2020-12-13,4,25.9,21.7,28.03,31.2,34.3,5.300000000000001,12.599999999999998,63.0,64.33,67.0,0.0,1007.93,23.0,1.83
2020-12-14,4,21.3,19.5,22.23,23.0,25.5,1.6999999999999993,6.0,73.0,77.33,83.0,68.4,1011.37,24.33,1.53
2020-12-15,5,20.8,18.3,25.87,31.7,33.0,10.899999999999999,14.7,46.0,66.33,84.0,0.0,1009.83,21.33,0.97
2020-12-16,4,24.7,20.9,27.03,28.8,31.1,4.100000000000001,10.200000000000003,66.0,72.67,81.0,0.0,1009.9,15.33,1.67
2020-12-17,5,23.6,21.8,26.7,30.9,31.2,7.299999999999997,9.399999999999999,46.0,71.0,89.0,0.8999999999999999,1012.77,14.0,1.57
2020-12-18,4,23.3,20.2,27.57,33.0,33.0,9.7,12.8,52.0,64.0,76.0,0.0,1010.37,10.67,1.77
2020-12-19,4,23.2,22.0,25.93,29.7,31.9,6.5,9.899999999999999,68.0,76.0,83.0,3.4,1004.53,15.33,2.27
2020-12-20,5,24.7,22.9,25.73,27.1,27.9,2.400000000000002,5.0,47.0,66.33,84.0,0.0,1006.87,27.0,2.57
2020-12-21,3,22.9,18.9,24.57,27.3,27.5,4.400000000000002,8.600000000000001,38.0,53.33,67.0,0.0,1013.2,25.67,1.93
2020-12-22,7,20.5,15.9,23.3,26.0,27.0,5.5,11.1,54.0,61.0,69.0,0.0,1015.63,12.33,1.67
2020-12-23,6,20.5,16.7,24.87,29.1,30.0,8.600000000000001,13.3,53.0,62.33,74.0,0.0,1014.03,16.67,1.83
2020-12-24,3,22.9,21.0,26.8,31.0,31.7,8.100000000000001,10.7,55.0,67.33,74.0,0.0,1012.67,10.67,2.63
2020-12-25,6,24.1,21.3,27.07,29.9,31.5,5.799999999999997,10.2,54.0,64.33,75.0,0.0,1013.03,10.67,1.93
2020-12-26,7,23.1,20.3,26.37,29.4,30.2,6.299999999999997,9.899999999999999,57.0,66.33,79.0,0.0,1013.0,12.33,2.13
2020-12-27,3,24.1,21.4,26.27,29.8,31.0,5.699999999999999,9.600000000000001,61.0,72.33,79.0,0.0,1013.77,12.33,2.37
2020-12-28,8,23.1,21.4,26.63,29.7,30.7,6.599999999999998,9.3,56.0,69.33,84.0,0.6,1014.2,12.33,2.6
2020-12-29,8,24.0,20.5,27.73,32.3,33.7,8.299999999999997,13.200000000000003,55.0,64.67,76.0,0.0,1009.53,19.67,1.8
2020-12-30,5,25.4,21.4,28.27,30.7,35.1,5.300000000000001,13.700000000000003,63.0,70.67,82.0,0.4,1005.9,20.0,1.7
2020-12-31,5,24.7,21.1,27.47,29.3,29.4,4.600000000000001,8.299999999999997,54.0,63.67,76.0,17.4,1007.83,19.67,1.53
2021-01-05,8,24.9,22.1,26.93,28.1,29.7,3.200000000000003,7.599999999999998,63.0,68.67,75.0,0.7,1009.27,18.33,1.8
2021-01-06,8,23.2,21.0,25.8,30.1,31.1,6.900000000000002,10.100000000000001,64.0,80.67,94.0,11.1,1008.97,26.0,1.13
2021-01-07,3,25.4,22.3,28.63,32.8,33.9,7.399999999999999,11.599999999999998,51.0,70.0,85.0,3.2,1008.13,22.67,2.53
2021-01-08,8,27.3,22.5,30.17,34.5,35.0,7.199999999999999,12.5,27.0,54.33,74.0,0.0,1009.83,19.67,1.93
2021-01-09,6,27.1,19.7,30.57,35.5,35.7,8.399999999999999,16.000000000000004,33.0,43.67,51.0,0.0,1010.5,12.33,2.17
2021-01-10,7,26.9,25.8,30.07,34.5,35.4,7.600000000000001,9.599999999999998,51.0,64.67,77.0,0.0,1010.0,18.33,1.6
2021-01-11,6,27.2,25.4,31.8,37.7,38.4,10.500000000000004,13.0,45.0,59.0,74.0,0.0,1008.87,16.67,2.3
2021-01-12,2,25.7,22.6,27.6,29.5,30.1,3.8000000000000007,7.5,74.0,76.33,80.0,12.3,1010.1,24.33,1.8
2021-01-13,7,22.6,20.7,24.03,26.6,27.2,4.0,6.5,59.0,73.67,88.0,0.5,1018.0,14.0,2.37
2021-01-14,3,21.6,18.5,24.63,27.6,28.2,6.0,9.7,53.0,62.0,72.0,0.0,1019.03,12.33,2.7
2021-01-15,4,22.2,20.4,27.0,32.2,33.0,10.000000000000004,12.600000000000001,58.0,66.0,73.0,0.0,1013.6,10.67,2.23
2021-01-16,12,21.2,24.2,25.2,28.4,33.6,7.199999999999999,9.400000000000002,62.0,77.33,92.0,14.0,1006.5,12.33,1.93
2021-01-17,4,21.2,20.6,25.47,29.2,29.8,8.0,9.2,72.0,83.0,96.0,9.2,1004.5,24.33,1.17
2021-01-18,2,22.4,21.7,24.6,27.9,28.1,5.5,6.400000000000002,50.0,72.0,94.0,4.0,1011.47,16.67,2.9
2021-01-19,4,21.8,17.3,25.03,28.4,28.9,6.599999999999998,11.599999999999998,53.0,68.33,80.0,0.0,1015.8,12.33,2.23
2021-01-20,4,22.5,20.4,24.43,26.4,26.9,3.8999999999999986,6.5,65.0,69.33,72.0,0.0,1017.1,12.33,3.13
2021-01-21,5,22.8,20.9,24.93,27.4,28.3,4.599999999999998,7.400000000000002,70.0,75.67,80.0,0.0,1018.5,16.67,3.13
2021-01-22,4,23.7,21.7,26.73,30.1,30.6,6.400000000000002,8.900000000000002,57.0,71.67,83.0,0.0,1019.5,9.0,2.63
2021-01-23,3,24.4,21.3,27.3,30.8,32.6,6.400000000000002,11.3,60.0,70.67,78.0,0.0,1016.93,10.67,2.93
2021-01-24,6,24.3,21.2,28.1,33.4,34.2,9.099999999999998,13.000000000000004,52.0,69.67,86.0,0.0,1012.17,22.67,1.63
2021-01-25,6,21.8,20.6,26.87,33.0,33.2,11.2,12.600000000000001,55.0,73.67,91.0,14.6,1009.97,27.33,1.1
2021-01-26,6,22.6,21.2,25.67,27.8,33.4,5.199999999999999,12.2,67.0,77.67,92.0,7.2,1007.97,24.33,2.37
2021-01-29,3,22.9,21.7,26.5,31.1,32.2,8.200000000000003,10.500000000000004,66.0,80.67,95.0,6.6,1006.3,26.0,1.3
2021-01-30,7,25.7,23.1,28.1,32.2,32.7,6.5000000000000036,9.600000000000001,51.0,72.0,85.0,0.0,1007.9,24.33,1.2
2021-01-31,4,24.2,21.3,26.9,28.8,29.0,4.600000000000001,7.699999999999999,67.0,76.33,85.0,6.2,1007.2,22.67,1.23
2021-02-01,2,26.0,22.2,27.87,31.2,32.0,5.199999999999999,9.8,60.0,73.67,82.0,0.0,1009.5,19.67,1.37
2021-02-02,6,27.8,23.7,30.13,33.3,34.2,5.4999999999999964,10.500000000000004,57.0,69.0,78.0,0.0,1009.87,21.33,1.27
2021-02-03,5,24.9,22.8,26.1,27.5,30.1,2.6000000000000014,7.300000000000001,79.0,84.33,87.0,6.1,1011.5,12.33,1.43
2021-02-04,5,21.3,20.7,23.37,24.7,27.0,3.3999999999999986,6.300000000000001,79.0,88.0,95.0,17.8,1007.97,21.0,2.37
2021-02-05,4,20.3,18.1,22.57,25.7,26.5,5.399999999999999,8.399999999999999,51.0,67.0,78.0,0.1,1009.57,22.67,2.4
2021-02-06,5,20.0,18.1,22.93,27.9,28.9,7.899999999999999,10.799999999999997,47.0,64.67,76.0,0.0,1011.93,19.67,1.5
2021-02-07,7,23.1,18.9,25.0,28.7,29.0,5.599999999999998,10.100000000000001,57.0,69.33,76.0,0.0,1014.17,25.67,1.87
2021-02-08,5,22.7,17.7,25.6,29.7,30.3,7.0,12.600000000000001,53.0,64.33,75.0,0.0,1015.33,12.33,1.6
2021-02-09,6,22.8,19.0,26.4,31.4,32.1,8.599999999999998,13.100000000000001,51.0,66.0,80.0,0.0,1014.43,10.67,1.3
2021-02-10,9,22.7,20.7,26.77,31.2,31.9,8.5,11.2,53.0,69.0,87.0,0.0,1015.33,10.67,1.93
2021-02-11,2,23.9,20.8,27.23,30.7,31.2,6.800000000000001,10.399999999999999,48.0,65.33,82.0,0.0,1013.87,9.0,2.3
2021-02-12,4,23.5,21.9,26.43,30.1,30.7,6.600000000000001,8.8,59.0,75.0,88.0,0.8,1012.67,9.0,1.57
2021-02-13,3,23.9,20.4,26.5,31.1,31.7,7.200000000000003,11.3,54.0,75.0,91.0,2.8,1010.97,22.67,1.6
2021-02-18,11,21.4,20.2,24.47,27.2,28.9,5.800000000000001,8.7,60.0,68.67,82.0,0.0,1007.57,27.0,2.2
2021-02-19,4,23.6,19.8,25.93,30.0,30.2,6.399999999999999,10.399999999999999,51.0,67.33,76.0,0.0,1010.53,28.67,2.3
2021-02-20,4,24.1,20.0,25.17,27.0,29.8,2.8999999999999986,9.8,64.0,72.67,80.0,0.0,1014.3,15.33,1.43
2021-02-21,7,23.8,21.0,26.73,30.8,32.4,7.0,11.399999999999999,53.0,72.33,88.0,0.0,1015.13,12.33,1.57
2021-02-22,6,24.2,21.6,28.4,34.0,34.9,9.8,13.299999999999997,48.0,64.67,82.0,0.0,1011.93,16.67,2.03
2021-02-23,6,26.2,23.2,27.93,29.4,29.8,3.1999999999999993,6.600000000000001,60.0,70.67,77.0,1.6,1010.53,23.0,1.1
2021-02-24,9,24.2,20.8,26.47,30.0,30.8,5.800000000000001,10.0,46.0,63.33,82.0,0.0,1014.27,20.0,1.77
2021-02-25,5,23.2,19.3,26.23,30.5,31.1,7.300000000000001,11.8,47.0,65.0,75.0,0.0,1014.37,14.0,2.23
2021-02-26,4,23.0,18.9,25.8,29.4,30.6,6.399999999999999,11.700000000000003,52.0,66.67,82.0,0.0,1015.23,12.33,2.23
2021-02-27,6,23.3,21.2,26.17,29.1,30.5,5.800000000000001,9.3,55.0,65.67,75.0,0.0,1018.27,12.33,2.3
2021-02-28,8,23.9,21.2,25.27,26.9,29.7,3.0,8.5,71.0,73.67,78.0,0.2,1018.4,10.67,3.07
2021-12-01,5,19.7,18.8,22.23,24.5,25.3,4.800000000000001,6.5,61.0,73.33,91.0,10.399999999999999,1011.47,21.33,1.07
2021-12-02,7,18.9,15.5,21.97,24.7,25.7,5.800000000000001,10.2,53.0,62.67,75.0,0.0,1014.73,12.33,2.73
2021-12-03,4,19.7,16.6,23.23,26.5,27.1,6.800000000000001,10.5,54.0,64.67,75.0,0.0,1014.63,10.67,2.37
2021-12-04,7,20.5,18.3,25.1,29.3,30.4,8.8,12.099999999999998,55.0,64.67,76.0,0.0,1014.67,21.33,1.83
2021-12-05,5,21.8,20.0,24.03,26.8,27.8,5.0,7.800000000000001,66.0,76.67,82.0,0.0,1015.13,12.33,2.33
2021-12-06,6,20.4,18.1,22.73,25.6,26.5,5.200000000000003,8.399999999999999,60.0,79.33,95.0,60.4,1016.67,14.0,2.43
2021-12-07,7,20.0,16.3,22.43,24.7,26.1,4.699999999999999,9.8,54.0,68.67,89.0,0.8,1020.6,9.0,2.37
2021-12-08,5,19.4,15.8,22.6,25.9,27.1,6.5,11.3,47.0,62.33,76.0,0.2,1019.53,12.33,2.23
2021-12-09,3,19.9,17.4,22.13,25.3,26.0,5.400000000000002,8.600000000000001,57.0,70.0,80.0,1.5,1017.63,14.0,1.9
2021-12-10,2,19.5,15.5,23.2,26.8,27.0,7.300000000000001,11.5,47.0,60.67,76.0,0.0,1014.13,19.67,1.9
2021-12-11,5,20.2,17.4,23.73,27.6,28.1,7.400000000000002,10.700000000000003,54.0,63.33,73.0,0.0,1008.2,14.0,1.67
2021-12-12,4,21.0,18.8,25.97,32.3,32.5,11.299999999999997,13.7,48.0,66.0,77.0,0.0,1006.93,28.67,1.8
2021-12-13,12,23.2,21.2,27.47,33.1,33.6,9.900000000000002,12.400000000000002,49.0,68.67,83.0,0.0,1008.27,12.33,1.8
2021-12-14,3,23.0,20.8,23.6,24.8,25.3,1.8000000000000007,4.5,84.0,91.0,97.0,8.8,1010.1,9.0,2.2
2021-12-15,9,21.1,20.8,24.1,27.6,27.6,6.5,6.800000000000001,75.0,86.0,93.0,4.9,1010.27,10.67,2.47
2021-12-16,7,23.5,21.2,24.67,26.6,27.5,3.1000000000000014,6.300000000000001,73.0,82.67,88.0,0.0,1010.5,18.33,1.57
2021-12-17,7,22.4,19.4,24.57,26.7,28.6,4.300000000000001,9.200000000000003,67.0,73.67,81.0,0.0,1014.57,18.33,1.9
2021-12-18,4,21.8,19.8,23.8,25.6,26.4,3.8000000000000007,6.599999999999998,64.0,72.0,80.0,0.2,1017.0,9.0,2.97
2021-12-19,7,21.0,19.1,25.83,30.7,31.0,9.7,11.899999999999999,52.0,64.33,77.0,0.0,1014.83,19.67,2.13
2021-12-20,3,23.1,19.6,27.97,33.5,34.1,10.399999999999999,14.5,43.0,57.67,77.0,0.0,1010.03,21.33,1.4
2021-12-21,5,23.3,21.0,26.3,30.3,31.7,7.0,10.7,58.0,74.67,85.0,0.0,1008.5,15.0,1.17
2021-12-22,9,24.1,22.2,25.43,27.7,28.5,3.599999999999998,6.300000000000001,53.0,71.33,85.0,0.30000000000000004,1009.2,14.0,1.9
2021-12-23,7,22.2,18.1,24.6,27.4,27.9,5.199999999999999,9.799999999999997,53.0,63.0,71.0,0.0,1014.13,14.0,1.9
2021-12-24,4,21.8,18.4,24.97,28.6,29.3,6.800000000000001,10.900000000000002,44.0,60.67,74.0,0.0,1013.47,10.67,1.93
2021-12-25,5,21.4,17.7,25.6,31.4,32.6,10.0,14.900000000000002,35.0,59.0,80.0,0.0,1010.23,13.67,1.87
2021-12-26,7,23.8,19.4,25.47,28.8,30.6,5.0,11.200000000000003,75.0,83.0,89.0,0.0,1009.3,21.33,1.63
2021-12-27,6,23.7,18.4,26.87,33.1,33.8,9.400000000000002,15.399999999999999,32.0,61.0,77.0,0.0,1009.57,21.33,1.53
2021-12-28,4,24.7,20.7,27.67,31.2,31.6,6.5,10.900000000000002,44.0,62.67,79.0,0.0,1011.6,12.33,2.43
2021-12-29,3,22.2,19.2,26.07,29.9,30.6,7.699999999999999,11.400000000000002,55.0,66.33,75.0,0.0,1015.17,10.67,2.37
2021-12-30,5,22.5,19.8,27.9,33.3,33.4,10.799999999999997,13.599999999999998,47.0,62.67,77.0,0.0,1011.07,10.67,2.43
2021-12-31,4,24.3,21.8,28.93,35.0,35.4,10.7,13.599999999999998,42.0,57.33,78.0,0.0,1007.33,11.0,2.1
2022-01-01,7,25.6,21.5,29.43,35.2,36.0,9.600000000000001,14.5,42.0,63.67,75.0,0.0,1005.83,22.67,1.27
2022-01-02,11,26.0,21.4,29.27,31.6,37.0,5.600000000000001,15.600000000000001,54.0,63.0,74.0,0.0,1005.8,12.33,1.3
2022-01-03,8,23.4,22.9,28.53,34.3,35.0,10.899999999999999,12.100000000000001,57.0,73.67,88.0,12.0,1008.07,21.33,1.37
2022-01-04,11,25.8,24.6,27.47,29.7,30.7,3.8999999999999986,6.099999999999998,56.0,72.67,87.0,0.3,1006.07,22.67,1.13
2022-01-05,7,22.4,20.8,23.77,25.9,26.4,3.5,5.599999999999998,84.0,91.67,96.0,40.6,1006.0,16.67,1.3
2022-01-06,4,21.2,17.7,23.83,25.8,27.3,4.600000000000001,9.600000000000001,58.0,68.0,87.0,12.0,1013.2,15.33,2.0
