Nome: PORTO ALEGRE
Codigo Estacao: 83967
Latitude: -30.05361111
Longitude: -51.17472221
Altitude: 41.18
Situacao: Operante
Data Inicial: 1996-01-01
Data Final: 2022-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);
2015-12-25;1800;,5;1015,2;24,6;86;14;2,9;
2015-12-26;0000;,2;1014,2;21,7;95;14;2,4;
2015-12-26;1200;,9;1013,2;23,7;88;14;2;
2015-12-26;1800;0;1011,1;26,3;80;18;2,1;
2015-12-27;0000;0;1009,2;23,4;90;14;1,1;
2015-12-27;1200;0;1009,6;24,9;84;14;,7;
2015-12-27;1800;0;1006,5;29,8;72;14;,5;
2015-12-28;0000;0;1007,8;24,8;86;0;0;
2015-12-28;1200;0;1010,7;24,8;86;14;2;
2015-12-28;1800;0;1009,9;28,8;72;14;1,4;
2015-12-29;0000;0;1010,7;25,3;85;0;0;
2015-12-29;1200;0;1011,4;28,6;71;14;2,3;
2015-12-29;1800;0;1008,3;31,8;63;14;1,5;
2015-12-30;0000;0;1007,3;26,7;87;14;4,1;
2015-12-30;1200;,1;1007,5;28,7;80;36;1;
2015-12-30;1800;,2;1004,2;28,7;81;0;0;
2015-12-31;0000;,7;1002,5;27,2;92;0;0;
2015-12-31;1200;3;1005,6;26,1;93;27;1,6;
2015-12-31;1800;,1;1007,5;28;75;18;4,7;
2016-01-01;0000;0;1010,1;24,2;81;14;2,4;
2016-01-01;1200;0;1012,2;24,8;79;9;,5;
2016-01-01;1800;0;1010,6;26,4;68;14;4;
2016-01-02;0000;0;1011,9;23,5;77;14;2,5;
2016-01-02;1200;0;1014,9;24,6;76;14;2,6;
2016-01-02;1800;0;1012,7;28;65;9;2,2;
2016-01-03;0000;0;1013,8;23,6;74;14;2,4;
2016-01-03;1200;0;1014,7;26,1;70;9;2,8;
2016-01-03;1800;0;1013,1;29,7;58;14;4,9;
2016-01-04;0000;0;1013,5;23,8;74;14;2,1;
2016-01-04;1200;0;1014,7;26,2;65;5;2,1;
2016-01-04;1800;0;1011,8;32,7;50;9;1,2;
2016-01-05;0000;0;1010,6;25,9;73;9;1,9;
2016-01-05;1200;0;1012,6;26,7;69;14;1,3;
2016-01-05;1800;0;1012,2;31,4;62;14;1,4;
2016-01-06;0000;,7;1011;26,4;91;32;1,2;
2016-01-06;1200;2,5;1011,9;24,9;90;36;,9;
2016-01-06;1800;0;1009,1;32,2;59;23;1,5;
2016-01-07;0000;0;1007,1;27,2;85;27;1,1;
2016-01-07;1200;0;1010,9;24,8;88;18;2,3;
2016-01-07;1800;0;1011,1;27,2;74;18;3,2;
2016-01-08;0000;0;1011,8;22,8;87;18;4,1;
2016-01-08;1200;,1;1013,5;23,6;76;14;2,4;
2016-01-08;1800;0;1007,9;27,7;64;14;2,7;
2016-01-09;0000;0;1010,3;22,8;80;14;2,7;
2016-01-09;1200;0;1013,5;24,7;84;14;1;
2016-01-09;1800;0;1012,2;27,4;79;14;3,5;
2016-01-10;0000;0;1013,5;23,4;93;14;3,2;
2016-01-10;1200;0;1011,9;26,3;80;14;2,3;
2016-01-10;1800;0;1009,1;31,8;62;0;0;
2016-01-11;0000;0;1008,9;26,7;77;14;2;
2016-01-11;1200;0;1007,9;27,4;76;23;1,8;
2016-01-11;1800;0;1006,9;32,3;59;18;2,8;
2016-01-12;0000;0;1006,7;26,2;81;14;2,7;
2016-01-12;1200;0;1008,5;27,2;79;18;1,4;
2016-01-12;1800;0;1005,8;33,5;48;18;1,9;
2016-01-13;0000;0;1005,4;26,9;81;14;1,5;
2016-01-13;1200;0;1007,7;28,5;70;18;1,3;
2016-01-13;1800;0;1009,8;32;55;14;3,3;
2016-01-14;0000;,3;1012,6;24,6;79;18;3,9;
2016-01-14;1200;0;1015,2;24,1;65;14;3,8;
2016-01-14;1800;0;1013,1;28,8;37;9;2,4;
2016-01-15;0000;0;1011,6;22,4;66;14;1,9;
2016-01-15;1200;0;1010,8;25,7;66;14;,7;
2016-01-15;1800;0;1008,2;33,4;52;18;2,3;
2016-01-16;0000;0;1009,7;25,3;80;18;1,8;
2016-01-16;1200;0;1014;24,8;77;27;1;
2016-01-16;1800;0;1010,9;32,7;53;14;1,9;
2016-01-17;0000;0;1011,9;24,7;77;14;2,9;
2016-01-17;1200;0;1013,8;25,7;66;27;1,4;
2016-01-17;1800;0;1011,4;34,2;35;32;1,3;
2016-01-18;0000;0;1012,5;27,2;63;14;1,4;
2016-01-18;1200;0;1012,5;26,2;61;32;2,8;
2016-01-18;1800;0;1010,8;35,6;28;27;2,2;
2016-01-19;0000;0;1011,7;28,4;54;14;1,9;
2016-01-19;1200;0;1014,3;26,2;78;27;1,5;
2016-01-19;1800;0;1012,7;32,4;55;18;3;
2016-01-20;0000;0;1013,8;25,5;72;14;1,8;
2016-01-20;1200;0;1015,3;26,2;66;9;,9;
2016-01-20;1800;0;1013,1;32,1;52;14;2,4;
2016-01-21;0000;0;1014,7;25,2;79;14;1,8;
2016-01-21;1200;0;1017,5;26,8;73;14;2,5;
2016-01-21;1800;0;1015,7;30,8;50;14;4,2;
2016-01-22;0000;0;1017,2;23,4;74;14;3,2;
2016-01-22;1200;0;1017,8;25,6;90;5;1,6;
2016-01-22;1800;0;1014,9;31,9;42;14;3,6;
2016-01-23;0000;0;1013,8;23;70;14;3,1;
2016-01-23;1200;0;1014,3;28;47;32;2;
2016-01-23;1800;0;1012,2;34,5;43;23;1,8;
2016-01-24;0000;0;1011,3;28,6;65;14;1,6;
2016-01-24;1200;0;1012,2;27,4;62;14;1,6;
2016-01-24;1800;0;1007,7;36;33;14;2,5;
2016-01-25;0000;0;1006,6;25,5;66;14;2,9;
2016-01-25;1200;0;1009;28,9;54;36;3;
2016-01-25;1800;0;1005,6;38;30;32;3,3;
2016-01-26;0000;3,7;1006,2;25;87;9;1;
2016-01-26;1200;0;1010,6;25,6;81;23;2,8;
2016-01-26;1800;2,4;1011,4;21,8;91;23;,6;
2016-01-27;0000;,7;1011,9;20,2;92;0;0;
2016-01-27;1200;0;1017;24,4;71;14;3,6;
2016-01-27;1800;0;1014,7;27,6;56;5;4,3;
2016-01-28;0000;0;1015,1;23,5;73;14;2,9;
2016-01-28;1200;,7;1016,4;23,2;79;9;2,3;
2016-01-28;1800;0;1013,4;28,3;65;14;3,8;
2016-01-29;0000;0;1013;23,9;85;14;1,9;
2016-01-29;1200;0;1013,8;28,2;71;14;1,1;
2016-01-29;1800;0;1009,4;36,4;51;32;1,5;
2016-01-30;0000;0;1011,9;28;82;27;1,5;
2016-01-30;1200;39,3;1011,3;26,8;80;14;1,8;
2016-01-30;1800;0;1010,2;30,8;66;32;1,8;
2016-01-31;0000;0;1011;26,1;88;14;1,3;
2016-01-31;1200;58,9;1011,9;22,7;95;14;1,5;
2016-01-31;1800;4,1;1013,5;23,2;84;14;2;
2016-02-01;0000;,1;1014,3;23,6;91;14;1,5;
2016-02-01;1200;0;1018,4;24,2;80;18;1,9;
2016-02-01;1800;,3;1016;27,4;66;18;4,3;
2016-02-02;0000;0;1017,1;22,2;77;14;3,1;
2016-02-02;1200;0;1018,3;22,4;69;14;2,3;
2016-02-02;1800;0;1016,4;27,2;62;18;1,6;
2016-02-03;0000;0;1015,9;23,6;80;0;0;
2016-02-03;1200;0;1014,6;24,2;79;9;2;
2016-02-03;1800;0;1012,6;27,2;70;14;2,5;
2016-02-04;0000;4,2;1011,9;22,9;95;0;0;
2016-02-04;1200;57,6;1011;22,2;98;5;1,7;
2016-02-04;1800;14,8;1009;25,9;84;0;0;
2016-02-05;0000;0;1010,3;25,1;87;0;0;
2016-02-05;1200;0;1015,6;24,8;77;18;,7;
2016-02-05;1800;0;1015,4;29,6;62;18;2,4;
2016-02-06;0000;0;1018,1;23,8;83;0;0;
2016-02-06;1200;0;1019,2;25,1;77;14;1,6;
2016-02-06;1800;0;1016,9;30,4;53;9;2,5;
2016-02-07;0000;0;1016,9;24;84;14;2,4;
2016-02-07;1200;0;1017,1;25,2;80;14;3;
2016-02-07;1800;0;1012,5;31,5;60;14;3,5;
2016-02-08;0000;0;1011,7;24,5;81;14;2,7;
2016-02-08;1200;0;1013,1;28,4;69;36;2;
2016-02-08;1800;0;1010,1;35,4;53;32;2,3;
2016-02-09;0000;0;1009,8;28,8;79;14;1,4;
2016-02-09;1200;7,4;1011,4;24,6;92;0;0;
2016-02-09;1800;1,3;1010,7;29,1;75;32;3,5;
2016-02-10;0000;0;1012,6;26,7;84;23;1,2;
2016-02-10;1200;0;1015,1;27;71;0;0;
2016-02-10;1800;0;1013,4;33,2;51;18;3,3;
2016-02-11;0000;0;1014,1;26,3;69;0;0;
2016-02-11;1200;0;1015,3;25,8;68;0;0;
2016-02-11;1800;0;1013,3;31,6;49;14;2,3;
2016-02-12;0000;0;1012,9;24,6;79;14;2,4;
2016-02-12;1200;0;1012,9;26,8;68;9;1,5;
2016-02-12;1800;0;1009,9;32,5;57;14;1,5;
2016-02-13;0000;0;1008,1;26,2;77;14;1,5;
2016-02-13;1200;0;1009,3;26,4;74;5;2,1;
2016-02-13;1800;0;1006,3;32,3;61;36;1,6;
2016-02-14;0000;26,6;1009,8;24,7;92;27;1,9;
2016-02-14;1200;14,7;1009,9;25,6;85;23;1,8;
2016-02-14;1800;0;1009,1;30,8;67;18;2,9;
2016-02-15;0000;0;1009,9;25,4;84;0;0;
2016-02-15;1200;0;1013,9;25,3;84;23;,5;
2016-02-15;1800;0;1012,1;31,6;52;9;2;
2016-02-16;0000;0;1011,1;24,5;83;14;1,2;
2016-02-16;1200;0;1012,3;26,2;80;14;1,9;
2016-02-16;1800;0;1009,4;30,3;61;9;2,6;
2016-02-17;0000;0;1009,3;25,8;67;0;0;
2016-02-17;1200;0;1009,3;28,5;63;9;1,6;
2016-02-17;1800;0;1008,2;34,6;56;36;1,8;
2016-02-18;0000;5,3;1010,1;24,4;94;36;,8;
2016-02-18;1200;,1;1013,1;25,4;83;23;1,8;
2016-02-18;1800;0;1011;32;59;32;2,1;
2016-02-19;0000;0;1011,3;26;82;14;2,5;
2016-02-19;1200;0;1013,1;25,2;81;0;0;
2016-02-19;1800;0;1009,5;32,3;53;0;0;
2016-02-20;0000;0;1011,8;26,1;69;9;,3;
2016-02-20;1200;0;1012,7;25,2;80;1;1,5;
2016-02-20;1800;0;1012,1;30,4;64;18;3,8;
2016-02-21;0000;0;1013,4;26;76;0;0;
2016-02-21;1200;0;1013,9;26,6;75;9;2;
2016-02-21;1800;0;1013,1;29,9;63;14;4,6;
2016-02-22;0000;0;1013,1;24,5;80;14;2,7;
2016-02-22;1200;0;1013,4;27;75;0;0;
2016-02-22;1800;0;1010,2;31,2;58;9;3,4;
2016-02-23;0000;0;1010,6;25,7;79;14;1,7;
2016-02-23;1200;0;1012,1;27,3;77;5;1,3;
2016-02-23;1800;0;1009,7;31,8;63;18;3,1;
2016-02-24;0000;0;1010,3;26,6;77;14;2;
2016-02-24;1200;0;1009,9;26,9;80;32;2,3;
2016-02-24;1800;0;1007,5;33;57;27;1,8;
2016-02-25;0000;0;1006,7;29;71;27;1,2;
2016-02-25;1200;0;1008,1;28,6;72;32;2,7;
2016-02-25;1800;0;1005,3;34,1;53;27;2,5;
2016-02-26;0000;0;1006,3;28,1;83;14;1,9;
2016-02-26;1200;0;1006,6;28,9;71;36;2,1;
2016-02-26;1800;0;1003,2;35;51;27;2;
2016-02-27;0000;1,4;1004,1;26,4;91;36;1,2;
2016-02-27;1200;,7;1008,7;24,8;85;27;2,5;
2016-02-27;1800;0;1008,6;27,9;70;14;2,3;
2016-02-28;0000;0;1010,6;24,6;77;14;2;
2016-02-28;1200;0;1015,5;23,1;71;14;1,8;
2016-02-28;1800;0;1015,8;29,7;52;14;1,8;
2016-02-29;0000;0;1017,4;22,8;71;9;1,2;
2016-02-29;1200;0;1020;22,6;72;27;1,3;
2016-02-29;1800;0;1018,2;30,5;37;9;1,9;
2016-03-01;0000;0;1019,4;23,8;51;14;2,1;
2016-03-01;1200;0;1019,8;23;57;32;1,5;
2016-03-01;1800;0;1015,2;30,7;34;14;2,6;
2016-03-02;0000;0;1016,6;23,7;64;14;3,3;
2016-03-02;1200;0;1016,3;23,8;74;14;2,1;
2016-03-02;1800;0;1014;26,2;63;14;3,5;
2016-03-03;0000;,6;1012;22,7;81;14;3,3;
2016-03-03;1200;73;1008,6;19;90;14;3,8;
2016-03-03;1800;,1;1007,8;24;78;14;3;
2016-03-04;0000;8,9;1009,7;19,7;96;14;1,2;
2016-03-04;1200;,3;1010,4;22,2;90;23;1,1;
2016-03-04;1800;0;1009,9;26,4;61;18;3,1;
2016-03-05;0000;0;1011,1;21,6;84;0;0;
2016-03-05;1200;0;1013,9;20,4;89;0;0;
2016-03-05;1800;0;1011,6;27,8;48;36;1,1;
2016-03-06;0000;0;1012;23,9;73;14;1,3;
2016-03-06;1200;0;1014,4;22,2;83;14;1,8;
2016-03-06;1800;0;1012,7;28,6;52;32;3,3;
2016-03-07;0000;0;1013,5;25;64;23;1,1;
2016-03-07;1200;0;1016,8;21,8;89;27;1,8;
2016-03-07;1800;0;1015,9;28,1;49;27;1,7;
2016-03-08;0000;0;1016,7;21,6;72;14;1,1;
2016-03-08;1200;0;1016,2;23,9;79;5;1,5;
2016-03-08;1800;0;1013;30,2;62;18;2,5;
2016-03-09;0000;0;1013,1;24,2;87;14;2,1;
2016-03-09;1200;8,5;1013,4;23,6;97;32;1,1;
2016-03-09;1800;15,5;1011;24,2;85;27;1,3;
2016-03-10;0000;6,8;1011,5;22,2;96;9;,6;
2016-03-10;1200;30,1;1008,4;21,4;95;18;3,6;
2016-03-10;1800;2;1009,1;22,5;90;18;2,8;
2016-03-11;0000;,3;1010;21,3;92;18;1,7;
2016-03-11;1200;,3;1010,2;20,7;88;32;1,6;
2016-03-11;1800;0;1008,6;25,6;67;32;3,6;
2016-03-12;0000;0;1011,5;21,6;80;27;1,9;
2016-03-12;1200;10,8;1017,6;19,6;91;14;1,8;
2016-03-12;1800;0;1018,6;25,2;60;18;3,5;
2016-03-13;0000;0;1020,9;20,2;83;5;1,1;
2016-03-13;1200;0;1024;20,5;86;14;1,8;
2016-03-13;1800;0;1021,6;25;66;14;4,3;
2016-03-14;0000;0;1021,9;20,5;84;14;2,3;
2016-03-14;1200;0;1022;23,1;76;5;1,3;
2016-03-14;1800;0;1020;28,6;55;9;2,5;
2016-03-15;0000;0;1020,8;22,4;81;14;2,8;
2016-03-15;1200;0;1021,8;23,9;71;14;1,5;
2016-03-15;1800;0;1019,2;29,6;56;14;2,5;
2016-03-16;0000;0;1020;23;86;14;2,5;
2016-03-16;1200;0;1021,4;23,8;85;32;,7;
2016-03-16;1800;0;1018,6;30,9;65;14;1,4;
2016-03-17;0000;0;1019;24,9;82;14;2,1;
2016-03-17;1200;0;1018,6;25,2;81;27;1;
2016-03-17;1800;0;1014,7;33,5;52;14;1,8;
2016-03-18;0000;0;1014,2;26;79;14;1,8;
2016-03-18;1200;0;1015;27,3;63;5;2,8;
2016-03-18;1800;0;1011,3;34;51;32;3;
2016-03-19;0000;0;1013,9;28,8;74;14;2,3;
2016-03-19;1200;40,3;1017,9;23,6;93;14;1,5;
2016-03-19;1800;9,1;1018,2;22,6;95;14;1,1;
2016-03-20;0000;1,3;1018,6;20,3;93;14;3,8;
2016-03-20;1200;0;1019,7;20,6;81;14;2;
2016-03-20;1800;0;1017,1;24,2;78;14;2,8;
2016-03-21;0000;15,2;1018;20,8;96;14;3,8;
2016-03-21;1200;8,5;1015,1;21,2;98;14;1,5;
2016-03-21;1800;,5;1011,5;27,4;73;32;2,8;
2016-03-22;0000;4;1011,2;23,4;93;18;,7;
2016-03-22;1200;13,9;1013,9;21,2;83;27;2,3;
2016-03-22;1800;1,1;1013,8;25;63;27;2,3;
2016-03-23;0000;0;1015,5;21,7;81;14;2,6;
2016-03-23;1200;3,9;1017,2;21,8;88;32;1;
2016-03-23;1800;0;1015;25;68;14;3,5;
2016-03-24;0000;0;1015,4;20,6;88;14;2,3;
2016-03-24;1200;0;1015,6;23;78;14;2,5;
2016-03-24;1800;0;1014,6;26,6;65;14;4,8;
2016-03-25;0000;0;1016,7;22,2;78;14;3,6;
2016-03-25;1200;,3;1016,8;22;80;14;2,6;
2016-03-25;1800;9,2;1014,8;19,8;97;14;2;
2016-03-26;0000;23,6;1013,4;19,2;98;14;4;
2016-03-26;1200;12,7;1009,6;21,6;97;5;2,3;
2016-03-26;1800;0;1008,2;26,2;62;32;3,6;
2016-03-27;0000;0;1010,2;22,8;70;32;2,8;
2016-03-27;1200;0;1012,2;21,5;72;36;1,7;
2016-03-27;1800;0;1011;24;66;32;4,8;
2016-03-28;0000;1,5;1012,7;21,4;84;32;2,8;
2016-03-28;1200;,1;1015,1;22,2;78;32;3,1;
2016-03-28;1800;0;1013,8;26,6;59;32;3,7;
2016-03-29;0000;0;1015,2;22,5;78;32;2,6;
2016-03-29;1200;0;1018,8;22,3;79;32;2,5;
2016-03-29;1800;0;1017,4;27,5;54;32;2,6;
2016-03-30;0000;0;1018,3;22,8;83;14;1,3;
2016-03-30;1200;0;1020,4;20,4;94;14;1,5;
2016-03-30;1800;0;1017,9;28,6;60;18;1,5;
2016-03-31;0000;0;1019,1;21,4;82;14;1,3;
2016-03-31;1200;0;1019;22,1;90;9;1,5;
2016-03-31;1800;0;1017,5;27,7;74;18;3,2;
2016-04-01;0000;0;1019;22,8;88;14;2;
2016-04-01;1200;0;1018,4;23,7;88;14;2,3;
2016-04-01;1800;0;1015,5;28,6;67;14;3,1;
2016-04-02;0000;0;1014,7;23;91;14;2,6;
2016-04-02;1200;0;1013,1;23,5;82;14;1,1;
2016-04-02;1800;0;1009,5;31,2;60;36;1,8;
2016-04-03;0000;11,4;1010,7;27;83;27;2,6;
2016-04-03;1200;1,5;1015;20,7;90;32;3;
2016-04-03;1800;0;1014,7;28,2;64;27;1,6;
2016-04-04;0000;0;1018,3;22,4;84;32;,8;
2016-04-04;1200;0;1020;21,4;87;14;2;
2016-04-04;1800;0;1017;26,8;71;14;2,6;
2016-04-05;0000;0;1018,7;23,2;86;14;2,8;
2016-04-05;1200;0;1017,6;24,3;87;9;1,3;
2016-04-05;1800;0;1015;32,2;64;36;1,5;
2016-04-06;0000;0;1013,8;28,2;84;9;1;
2016-04-06;1200;0;1012,5;26,2;83;36;1,6;
2016-04-06;1800;0;1008,7;32,5;60;36;1,9;
2016-04-07;0000;8,4;1011,4;23,8;95;36;1,9;
2016-04-07;1200;,3;1013,6;23,4;89;32;1,3;
2016-04-07;1800;0;1012;24,8;83;14;2,8;
2016-04-08;0000;0;1013,5;22,6;89;14;1,6;
2016-04-08;1200;0;1014;22,1;82;14;2,1;
2016-04-08;1800;0;1011,9;25,8;70;18;3;
2016-04-09;0000;9,4;1012,6;20,6;95;0;0;
2016-04-09;1200;,1;1013,8;22;95;0;0;
2016-04-09;1800;0;1012,4;25,1;84;0;0;
2016-04-10;0000;0;1014,6;23,4;92;0;0;
2016-04-10;1200;0;1016,3;23,4;90;14;2,3;
2016-04-10;1800;0;1014,8;25,4;81;14;2,8;
2016-04-11;0000;0;1016,7;22,6;89;14;,5;
2016-04-11;1200;11,4;1017,9;21;95;14;,9;
2016-04-11;1800;10,4;1016,6;23,2;91;36;1;
2016-04-12;0000;,9;1018,7;22;94;0;0;
2016-04-12;1200;,1;1019,6;23;93;0;0;
2016-04-12;1800;2,4;1019,1;22,9;87;14;4,1;
2016-04-13;0000;,1;1018,6;21,3;96;14;1,2;
2016-04-13;1200;,4;1015,5;24;89;5;,5;
2016-04-13;1800;0;1011,1;28,9;77;0;0;
2016-04-14;0000;5,2;1014,7;21,8;91;32;1,3;
2016-04-14;1200;,5;1015,8;22,5;88;27;,7;
2016-04-14;1800;0;1013,9;28;68;32;2;
2016-04-15;0000;0;1014,6;24;85;14;2,6;
2016-04-15;1200;0;1014,6;24,4;89;5;1,6;
2016-04-15;1800;0;1010,3;34;52;5;1,6;
2016-04-16;0000;0;1010,5;28,2;81;14;,5;
2016-04-16;1200;0;1013,4;28,3;67;32;2,3;
2016-04-16;1800;0;1011,3;35,1;49;32;4;
2016-04-17;0000;0;1013,3;28,8;76;14;1,8;
2016-04-17;1200;0;1015;26,5;86;14;,4;
2016-04-17;1800;0;1011,8;35,4;50;36;2,3;
2016-04-18;0000;0;1012,3;29,8;73;14;1,3;
2016-04-18;1200;0;1014,7;28,1;76;27;1,1;
2016-04-18;1800;0;1014,2;29,4;76;18;3,2;
2016-04-19;0000;0;1014,5;25,4;92;14;1,3;
2016-04-19;1200;0;1011,5;26,9;72;36;2,3;
2016-04-19;1800;0;1008,6;34,1;43;32;3,6;
2016-04-20;0000;0;1010,5;29,6;59;36;2,3;
2016-04-20;1200;0;1014,1;25,8;80;14;1,4;
2016-04-20;1800;0;1011,3;28,2;72;18;2,6;
2016-04-21;0000;0;1011,5;23,8;88;14;1,6;
2016-04-21;1200;0;1008,4;25,5;75;36;1,3;
2016-04-21;1800;1,7;1010,2;22,9;87;0;0;
2016-04-22;0000;0;1014,6;21,5;91;18;1,3;
2016-04-22;1200;,7;1019;21;80;14;,9;
2016-04-22;1800;0;1016,4;22,8;75;14;2,8;
2016-04-23;0000;,3;1014,7;20,8;89;9;3,1;
2016-04-23;1200;20,5;1011,5;21,6;96;0;0;
2016-04-23;1800;14;1008,8;25,6;85;5;1;
2016-04-24;0000;0;1008,6;23,8;91;5;,8;
2016-04-24;1200;0;1005,8;25;86;32;1,3;
2016-04-24;1800;14,5;1008;20,4;96;18;4,3;
2016-04-25;0000;9,3;1006,6;20,3;97;0;0;
2016-04-25;1200;49,3;1003,6;20,6;94;23;1;
2016-04-25;1800;0;1001,6;24,6;82;32;1;
2016-04-26;0000;19,2;1003,8;18;94;23;3,8;
2016-04-26;1200;15;1012,7;14,4;94;27;2,5;
2016-04-26;1800;8,3;1014,5;12;95;27;1,8;
2016-04-27;0000;,6;1016;12;90;32;2,1;
2016-04-27;1200;0;1019,6;10,6;82;27;2,3;
2016-04-27;1800;0;1018,1;14,8;50;27;4,2;
2016-04-28;0000;0;1020,4;11,5;62;27;3,2;
2016-04-28;1200;0;1024,3;9,4;74;27;2,6;
2016-04-28;1800;0;1022,5;15,6;47;27;3,9;
2016-04-29;0000;0;1023,3;11,2;71;32;1,1;
2016-04-29;1200;0;1025,6;8,8;92;32;1,3;
2016-04-29;1800;0;1020,6;14,4;57;27;2,3;
2016-04-30;0000;0;1022,2;12,6;70;27;2,1;
2016-04-30;1200;0;1022,1;10,8;87;27;2,5;
2016-04-30;1800;0;1020,2;17,2;46;27;2,3;
2016-05-01;0000;0;1023;13,1;77;32;2;
2016-05-01;1200;0;1024,6;9,9;85;32;2,3;
2016-05-01;1800;0;1020,6;18,2;54;32;2,3;
2016-05-02;0000;0;1021,6;12,2;88;14;2,1;
2016-05-02;1200;0;1022;12,3;92;32;1,1;
2016-05-02;1800;0;1019,6;20,8;56;27;1,6;
2016-05-03;0000;0;1021,4;15,1;88;14;1,2;
2016-05-03;1200;0;1022,5;15,8;86;18;1,5;
2016-05-03;1800;0;1020,3;21;63;18;2,8;
2016-05-04;0000;0;1021,7;14,7;89;14;1,8;
2016-05-04;1200;,1;1022,2;12,8;92;32;1;
2016-05-04;1800;0;1018,1;20,2;60;32;1,1;
2016-05-05;0000;0;1019,8;14,2;91;14;1,3;
2016-05-05;1200;,1;1022,8;13,1;97;9;,7;
2016-05-05;1800;0;1020,4;20;66;14;2;
2016-05-06;0000;0;1022,4;13,8;91;14;2,3;
2016-05-06;1200;,1;1020,5;14,8;93;14;1,4;
2016-05-06;1800;0;1018,8;19,2;81;18;2,3;
2016-05-07;0000;0;1020,9;17,4;90;14;,9;
2016-05-07;1200;0;1021,3;17;98;14;1,5;
2016-05-07;1800;0;1019,5;20,4;79;14;2,8;
2016-05-08;0000;0;1020,5;17,5;89;14;2,3;
2016-05-08;1200;0;1020,4;17,3;93;14;2,5;
2016-05-08;1800;0;1015,7;22;74;14;4,1;
2016-05-09;0000;0;1015,7;19,2;90;14;3;
2016-05-09;1200;1,7;1016,3;18,9;93;27;1;
2016-05-09;1800;0;1013,5;24,5;69;32;1,3;
2016-05-10;0000;0;1015,3;19,4;92;32;1,8;
2016-05-10;1200;,8;1017,9;18,4;94;23;1,8;
2016-05-10;1800;,3;1015,9;20,8;84;14;2,8;
2016-05-11;0000;,1;1018,7;18,1;93;18;2,5;
2016-05-11;1200;,2;1021,7;17,6;90;18;2,1;
2016-05-11;1800;1,1;1021,5;17,5;81;18;3,8;
2016-05-12;0000;0;1022,9;15,2;85;18;2,3;
2016-05-12;1200;0;1025,7;13,3;79;14;,8;
2016-05-12;1800;0;1024,1;16,2;69;18;1,5;
2016-05-13;0000;0;1025,4;12,6;86;9;,8;
2016-05-13;1200;0;1026,1;12,8;97;9;,1;
2016-05-13;1800;0;1023,4;19,1;78;18;1,5;
2016-05-14;0000;0;1024,1;15,6;92;14;2,1;
2016-05-14;1200;0;1022,7;15,3;91;14;1,8;
2016-05-14;1800;0;1018,8;24,8;58;5;1,6;
2016-05-15;0000;0;1017,2;17,8;88;14;1,8;
2016-05-15;1200;,2;1010,5;15,8;89;9;1,3;
2016-05-15;1800;54,3;1008,2;15,9;96;9;1,2;
2016-05-16;0000;1;1007,7;18,3;93;27;2,9;
2016-05-16;1200;0;1014,7;14,5;84;27;2,5;
2016-05-16;1800;0;1015,7;14,8;70;27;3,3;
2016-05-17;0000;0;1017,4;13,4;84;27;3,8;
2016-05-17;1200;0;1019,7;10,2;78;27;3;
2016-05-17;1800;0;1017,7;13,7;59;27;3,8;
2016-05-18;0000;0;1019,6;11,2;71;27;2,3;
2016-05-18;1200;0;1023,3;9,2;82;32;2,3;
2016-05-18;1800;0;1020,1;16,2;60;27;1,4;
2016-05-19;0000;0;1022,6;12,3;86;14;1;
2016-05-19;1200;0;1025,4;9,4;95;32;1,3;
2016-05-19;1800;0;1024,1;16,8;61;18;2,1;
2016-05-20;0000;0;1025;10,6;91;14;1,5;
2016-05-20;1200;0;1022,3;10,1;95;5;1,3;
2016-05-20;1800;0;1019,6;16,2;83;14;1,8;
2016-05-21;0000;,2;1020,1;14,2;89;9;1,3;
2016-05-21;1200;,4;1020,1;13,6;93;27;2;
2016-05-21;1800;0;1018,1;17,4;79;32;1,8;
2016-05-22;0000;0;1018,5;16,1;89;27;,7;
2016-05-22;1200;,1;1018,1;14,2;94;14;2,3;
2016-05-22;1800;,1;1016,8;15,6;85;23;2;
2016-05-23;0000;,4;1020,4;14;87;27;1,3;
2016-05-23;1200;,6;1026,2;10;87;27;2,3;
2016-05-23;1800;0;1028,1;15,2;70;18;2,2;
2016-05-24;0000;0;1029,4;12,1;81;32;1,2;
2016-05-24;1200;0;1031,4;9,9;98;18;1;
2016-05-24;1800;0;1028,9;18;64;27;1,8;
2016-05-25;0000;0;1028,3;13,4;91;14;3;
2016-05-25;1200;0;1026,5;12,2;96;32;1,3;
2016-05-25;1800;0;1022,4;21,5;64;14;2,1;
2016-05-26;0000;0;1021,4;15,4;91;14;1,6;
2016-05-26;1200;,7;1021;15;96;5;,3;
2016-05-26;1800;0;1019,3;21,2;66;14;2,4;
2016-05-27;0000;0;1021,2;14,9;89;18;2;
2016-05-27;1200;0;1023;13,4;86;23;1;
2016-05-27;1800;0;1023,6;16,2;77;14;2;
2016-05-28;0000;0;1023,8;13,7;92;14;1,6;
2016-05-28;1200;,1;1024,9;14;96;14;1,5;
